Time	Record	Normalized_X	Normalized_Y	X	Y
408408	408937	0.503749701955	0.761806794907	633	568
410343	409437	0.378613625565	0.256281764746	552	301
410343	409770	0.475155682657	0.43488958634	617	396
410343	410203	0.623595062716	0.53605128496	719	451
410343	410937	0.560593429106	0.552815786541	675	459
413012	413570	0.352783233324	0.42833168162	532	391
413846	414937	0.168034444734	0.390905367013	404	369
415948	414970	0.168034444734	0.390905367013	404	369
415948	415237	0.614423815436	0.420086217611	714	390
415948	415337	0.610338014445	0.433518207505	711	397
415948	416203	0.554890505748	0.387244197743	673	372
415948	416537	0.581680227208	0.439926848315	691	400
417583	417103	0.267695156312	0.41515607429	473	383
417583	417237	0.266387387303	0.422806608777	472	387
417583	418537	0.225317520415	0.37618416268	444	362
421020	418603	0.225317520415	0.37618416268	444	362
421020	420403	0.39186285655	0.442622285223	559	399
421020	420603	0.552527140789	0.501584091447	670	432
421020	421170	0.478868362351	0.568129332644	618	466
421020	421270	0.475765342438	0.554871560917	616	459
423089	422103	0.479331162741	0.510976807609	619	436
423089	423470	0.454726677702	0.502049535811	602	431
423089	423703	0.392122846894	0.45785366693	559	407
423089	423837	0.403819953099	0.468998454143	567	413
423089	424003	0.37656743125	0.473468328606	548	415
426959	425970	0.489305832913	0.421213691012	627	389
426959	426137	0.515868062822	0.46056888259	645	410
426959	426437	0.652512840298	0.544874025857	739	456
426959	426937	0.309642490613	0.513184433648	501	435
426959	427170	0.628590829913	0.575929131041	722	472
429695	428703	0.19370234301	0.209335836572	424	274
429695	428803	0.192524569174	0.224602061912	423	282
429695	428970	0.208859955851	0.254681545358	434	298
429695	429170	0.206999707361	0.229965393717	433	285
429695	429637	0.210297720032	0.254646701724	435	298
429695	429837	0.217519039729	0.25637640627	440	299
429695	430037	0.233496939683	0.265512739869	451	304
429695	430237	0.205066643998	0.285248839673	431	314
429695	430370	0.222189818995	0.277215025217	443	310
429695	430603	0.232319165847	0.280778965209	450	312
430663	430703	0.232319165847	0.280778965209	450	312
430663	431203	0.536841729973	0.509583062269	659	436
430663	431437	0.572493345355	0.491576667011	684	427
430663	431603	0.598600592161	0.504276940602	702	434
431898	431670	0.598600592161	0.504276940602	702	434
431898	432037	0.217593084249	0.513510503478	437	434
431898	432270	0.22586218261	0.49235829183	443	423
433633	432937	0.540237239023	0.539976138416	661	452
433633	433103	0.552884627513	0.522527241294	670	443
433633	433937	0.503585978342	0.415153486537	637	386
433633	434303	0.0779921462526	0.593082088096	339	474
433633	434470	0.104879364092	0.651476506808	357	505
437770	434637	0.104879364092	0.651476506808	357	505
437770	436803	0.329136847856	0.307003282466	517	327
437770	437337	0.340468650051	0.381012362854	524	366
437770	437503	0.342824197724	0.350479912173	526	350
437770	437737	0.364390660436	0.34995725767	541	350
437770	438137	0.367168692418	0.344175802263	543	347
437770	438570	0.390660401207	0.372177144828	559	362
437770	438770	0.649604813143	0.543039790411	737	455
440039	438803	0.649604813143	0.543039790411	737	455
440039	439103	0.365568434272	0.334691032329	542	342
440039	439537	0.422843692666	0.403777271019	581	379
440039	439670	0.600988638627	0.475648412634	704	419
440039	440003	0.392423153318	0.391181528328	560	372
440039	440103	0.411536571978	0.415479556367	573	385
440039	440670	0.383276587544	0.360927826715	554	356
440039	440970	0.501620416186	0.468533009778	635	414
443009	442070	0.38762237888	0.362727218528	557	357
443009	442303	0.741824530759	0.468425891125	802	417
443009	442603	0.388077361982	0.389382136515	557	371
443009	442737	0.393698423533	0.381627071128	561	367
443009	443670	0.540830034584	0.490439304235	662	426
444210	444037	0.540830034584	0.490439304235	662	426
444210	444637	0.181616480936	0.512477671602	412	433
444210	444937	0.17350987654	0.543149496817	406	449
444210	445203	0.179358429642	0.548721890423	410	452
446145	445237	0.179358429642	0.548721890423	410	452
446145	445803	0.18605976865	0.519988831555	415	437
446145	445970	0.186384756581	0.539028058689	415	447
446145	446237	0.195303830803	0.555954301309	421	456
446145	446537	0.198179359165	0.555884614042	423	456
446145	446637	0.205238184897	0.548094705021	428	452
446145	446903	0.534713673851	0.553442971944	657	459
446145	447070	0.571900549794	0.541113501193	683	453
447280	447170	0.571900549794	0.541113501193	683	453
447280	447837	0.234911252005	0.516900225303	449	436
447280	448003	0.531903143076	0.557320504638	655	461
447280	448270	0.560918417036	0.571855013675	675	469
449949	448303	0.560918417036	0.571855013675	675	469
449949	448970	0.8862509247	0.503019982043	902	437
449949	449270	0.485675015025	0.461300598893	624	410
449949	449570	0.641538524827	0.491808095317	732	428
449949	449970	0.407775758918	0.447950773395	570	402
449949	450603	0.399344166591	0.459583371476	564	408
449949	450937	0.436806667451	0.294870396387	592	322
452185	450970	0.436806667451	0.294870396387	592	322
452185	451270	0.472507645847	0.448286732601	615	403
452185	451570	0.477998712225	0.43291597636	619	395
452185	451970	0.511587269073	0.462577336204	642	411
452185	452203	0.394568073659	0.516840427412	560	438
452185	452370	0.230240472739	0.496061606356	446	425
457490	456870	0.516258048339	0.48341595515	645	422
457490	457937	0.338478406388	0.34868052036	523	349
457490	458237	0.758898342743	0.288969345198	816	323
457490	458337	0.770660446534	0.303921977837	824	331
459459	458503	0.770660446534	0.303921977837	824	331
459459	458570	0.581395555357	0.338984100872	692	347
459459	458737	0.574629218763	0.363909314314	687	360
459459	459003	0.568780665661	0.358336920708	683	357
459459	459170	0.56469486467	0.371768910602	680	364
459459	459470	0.56315960411	0.366091986095	679	361
459459	459770	0.431738085382	0.334992147902	588	343
459459	460237	0.540415367561	0.381880865938	663	369
459459	460403	0.540577861526	0.391400479505	663	374
461160	460470	0.540577861526	0.391400479505	663	374
461160	460703	0.395014009829	0.290169093618	563	319
461160	461637	0.443565186759	0.353752625968	596	353
461160	462037	0.680755960511	0.42990694675	760	396
464764	463770	0.52871044407	0.454543521748	654	407
464764	463903	0.537304530362	0.452430537234	660	406
464764	464103	0.53563927463	0.439137921874	659	399
464764	464570	0.315303868244	0.423525847951	506	388
464764	465237	0.331712069794	0.373605733801	518	362
464764	465503	0.553810228291	0.408222191224	672	383
464764	465703	0.74395258688	0.42456598145	804	394
465298	465770	0.74395258688	0.42456598145	804	394
466833	466303	0.74395258688	0.42456598145	804	394
466833	466570	0.346577193498	0.401816138167	528	377
466833	467070	0.503155676746	0.474209934285	636	417
466833	467237	0.533901204025	0.505844904109	657	434
466833	467470	0.546906079238	0.509339156835	666	436
466833	467637	0.567067276562	0.510755268679	680	437
468434	467870	0.572525844148	0.493480589725	684	428
468434	468637	0.479696466751	0.448112514434	620	403
468434	468903	0.48011895106	0.472863509708	620	416
470470	469437	0.484432243603	0.472758978807	623	416
470470	469537	0.496706510796	0.601981817883	630	484
470470	469803	0.597658127162	0.449063181914	702	405
470470	470403	0.254324977089	0.474526114739	463	414
470470	470803	0.256120227993	0.495434420953	464	425
470470	471203	0.579292180742	0.468555376283	689	415
470470	471403	0.582395200655	0.48181314801	691	422
474073	471503	0.582395200655	0.48181314801	691	422
474073	473103	0.302591482168	0.437166899646	497	395
474073	473337	0.547336380834	0.450282709086	667	405
474073	473470	0.557660720444	0.465270185359	674	413
474073	473903	0.30007344053	0.458179736761	495	406
474073	474470	0.380360743103	0.442901034291	551	399
474073	474603	0.409311019477	0.453627697902	571	405
474073	474803	0.38572181431	0.419914587196	555	387
474073	474970	0.409181024305	0.446012007048	571	401
477043	476070	0.39339811711	0.44829920973	560	402
477043	476203	0.405095223314	0.459443996942	568	408
477043	476403	0.402057200987	0.449994070642	566	403
477043	476603	0.445847919559	0.403219772883	597	379
477043	476937	0.438724096241	0.407201836477	592	381
477043	477470	0.4204556462	0.432405798986	579	394
477043	477637	0.435125777146	0.449192667072	589	403
477043	477803	0.42770946469	0.436039426246	584	396
480213	479237	0.536947043638	0.431487387387	660	395
480213	479437	0.52685019558	0.429827370108	653	394
480213	479603	0.528515451312	0.443119985468	654	401
480213	480237	0.309487813934	0.419857377058	502	386
480213	480770	0.259068571227	0.41536513609	467	383
481714	481237	0.279457260103	0.430108706929	481	391
481714	481370	0.288083845188	0.429899645128	487	391
481714	481603	0.303964248762	0.433324210586	498	393
481714	481870	0.0485375237623	0.384277775026	321	364
483649	483170	0.379028292588	0.364840203042	551	358
483649	483303	0.631904477157	0.432995553003	726	397
483649	484003	0.591777075267	0.441586865594	698	401
484917	484870	0.634552513967	0.419598406742	728	390
484917	485037	0.650692907887	0.438254353907	739	400
484917	485370	0.384811848104	0.366604751222	555	359
484917	485503	0.358477109747	0.340577018637	537	345
487153	486170	0.632586951811	0.472977929984	726	418
487153	486437	0.296628568466	0.256363929141	495	300
487153	486570	0.400147589484	0.25385518753	567	300
487153	486903	0.370474522376	0.285049667247	546	316
487153	487003	0.384624672632	0.271373771919	556	309
487153	487170	0.387922685304	0.296055079926	558	322
487153	487370	0.372302272073	0.307861896175	547	328
487153	487970	0.38570495009	0.250395778438	557	298
489422	488170	0.38570495009	0.250395778438	557	298
489422	488437	0.349103052422	0.29699585803	531	322
489422	488770	0.421316249393	0.314292903489	581	332
489422	488937	0.444352975078	0.315639328067	597	333
489422	489037	0.478599325073	0.299571699156	621	325
489422	489370	0.466674727317	0.27509945295	613	312
489422	489537	0.484025393866	0.280393097488	625	315
489422	489770	0.496542787183	0.255328509512	634	302
489422	490403	0.489971443347	0.291677259234	629	321
492892	490437	0.489971443347	0.291677259234	629	321
492892	491903	0.537304530362	0.452430537234	660	406
492892	492003	0.531585972432	0.454473834481	656	407
492892	492337	0.486365306966	0.417475532852	625	387
492892	492670	0.587455965438	0.525498839517	694	445
492892	492970	0.593499511299	0.542494769404	698	454
492892	493637	0.458512172269	0.555289684519	604	459
492892	493870	0.609412413667	0.547823257575	709	457
494861	493903	0.609412413667	0.547823257575	709	457
494861	494537	0.554249576821	0.602491995257	670	485
494861	495037	0.659855108233	0.300893169476	747	328
494861	495237	1.10830753747	0.282406264972	1059	324
497363	495870	1.10830753747	0.282406264972	1059	324
497363	496370	0.459680899171	0.286697207398	608	318
497363	496470	0.47052521947	0.332147447084	615	342
497363	496603	0.478071527098	0.352916378764	620	353
497363	496803	0.485780328691	0.383204924011	625	369
497363	497003	0.490256115198	0.392620006677	628	374
497363	497570	0.478266519856	0.364339915044	620	359
497363	497670	0.479476792486	0.350977612417	621	352
497363	497870	0.480459573564	0.324287850796	622	338
497363	498070	0.480167084426	0.307152546376	622	329
497363	498303	0.475301312402	0.274890391149	619	312
503402	498370	0.475301312402	0.274890391149	619	312
503402	502403	0.553769912212	0.490125711533	671	426
503402	502603	0.5421053048	0.480884847034	663	421
503402	503537	0.507631463254	0.483625016951	639	422
503402	503903	0.450250891194	0.492634453145	599	426
503402	504170	0.451818650547	0.500215300365	600	430
503402	504337	0.45073837309	0.521193293846	599	441
507507	504403	0.45073837309	0.521193293846	599	441
507507	506603	0.33137144729	0.522181392712	516	440
507507	506703	0.348527121081	0.51605150097	528	437
507507	506903	0.432770229473	0.479725117753	587	419
507507	507070	0.444694827229	0.504197363959	595	432
507507	507337	0.681568430338	0.477505014585	760	421
512345	508537	0.681568430338	0.477505014585	760	421
512345	511370	0.487762755067	0.499344209527	625	430
512345	511437	0.477730904594	0.501492037675	618	431
515848	514870	0.633439737717	0.438672477509	727	400
515848	515503	0.423721160079	0.45518318428	581	406
515848	515870	0.711761478134	0.476773298282	781	421
515848	516570	0.715156987185	0.507166374429	783	437
517350	516903	0.732540152527	0.514363941681	795	441
517350	517203	0.502083216575	0.411380484743	636	384
517350	517937	0.468949642831	0.408374042887	613	382
517350	518337	0.490321112785	0.396427852104	628	376
520786	518370	0.490321112785	0.396427852104	628	376
520786	519837	0.445174491838	0.616563647682	594	491
520786	520070	0.381620378746	0.600961463136	550	482
520786	520237	0.607462486083	0.433587894772	709	397
520786	520403	0.621442325088	0.494199828899	718	429
520786	520803	0.620394546424	0.517081745093	717	441
520786	521103	0.614935978838	0.534356424048	713	450
520786	521770	0.601996101211	0.534670016749	704	450
524857	521803	0.601996101211	0.534670016749	704	450
524857	523870	0.580672764624	0.3809052442	691	369
524857	524103	0.576716958805	0.401952924948	688	380
524857	524270	0.579267499236	0.382844010547	690	370
524857	524637	0.61975238785	0.395195847803	718	377
524857	525037	0.654185913316	0.474359198195	741	419
529896	528903	0.64348845241	0.60604345812	732	488
529896	529270	0.436011061845	0.416791137311	590	386
529896	529470	0.439016585378	0.424337140897	592	390
529896	529803	0.437351329646	0.411044525537	591	383
529896	530103	0.62585311401	0.499807066139	721	432
533699	532703	0.525543656218	0.774611599398	648	575
533699	533103	0.26483649217	0.584744570315	469	472
533699	533270	0.393097810686	0.514971348332	559	437
533699	533370	0.402772174435	0.491880370337	566	425
533699	534003	0.404339933788	0.499461217557	567	429
533699	534103	0.395908341461	0.511093815638	561	435
535334	534703	0.395908341461	0.511093815638	561	435
535334	534803	0.391790041677	0.522621882819	558	441
535334	534903	0.397476100814	0.518674662858	562	439
535334	535103	0.404762418097	0.524212212831	567	442
535334	535370	0.227827744766	0.438978768588	445	395
535334	535703	0.223449454638	0.435275454062	442	393
536068	536370	0.409213523098	0.447915929761	571	402
536068	536537	0.406175500771	0.438466003461	569	397
536068	536770	0.423493668527	0.441855725286	581	399
539238	538270	0.525047127389	0.492726506916	651	427
539238	538703	0.534688992345	0.467731606208	658	414
539238	539337	0.311234931473	0.606476646604	501	484
539238	539503	0.606399072846	0.624084697011	706	497
540640	540370	0.501708865632	0.220918526138	638	284
540640	540937	0.57112057876	0.495419356071	683	429
540640	541437	0.332281413496	0.575491228687	516	468
540640	541570	0.335481929788	0.594460768554	518	478
542575	541670	0.335481929788	0.594460768554	518	478
542575	541837	0.504787204038	0.148464932128	641	246
542575	542070	0.528408907999	0.184081965547	657	265
542575	542237	0.53249470899	0.170649975653	660	258
542575	542503	0.588723418367	0.599751825339	694	484
542575	542903	0.333556683711	0.565936771487	517	463
542575	543003	0.339275241642	0.563893474239	521	462
542575	543203	0.348031821899	0.571300103292	527	466
542575	543370	0.528181416447	0.170754506553	657	258
545311	543603	0.545792073341	0.191279532798	669	269
545311	544337	0.820698750658	0.538893398025	856	455
545311	544537	1.14590126315	0.46244267554	1083	419
545311	544903	0.451136175893	0.460232923384	600	409
545311	545037	0.721550202483	0.628912897185	786	501
545311	545303	0.713768586017	0.678623949534	780	527
545311	545403	0.860518028838	0.680781667058	882	530
545311	545803	0.557132922469	0.518614864967	673	441
545311	546137	0.652365980905	0.367739526245	741	363
548514	548637	0.45106336102	0.540232520979	599	451
548514	548870	0.448350326624	0.549821821813	597	456
548514	549137	0.744269757524	0.527412651606	803	448
548514	549403	0.510799480753	0.500690634105	641	431
554887	554070	0.403689957927	0.461382763289	567	409
554887	554537	0.360914519226	0.483371222141	537	420
554887	554903	0.649019834868	0.50876918157	737	437
554887	555103	0.371799155604	0.446917941519	545	401
554887	555303	0.382058497628	0.458097572365	552	407
554887	555570	0.446790384557	0.458433531571	597	408
554887	555770	0.421268116027	0.480003866821	579	419
557023	556103	0.339998032375	0.521972330911	522	440
557023	556203	0.194873529207	0.615010749057	420	487
557023	556470	0.220850780841	0.620095331794	438	490
557023	556603	0.226959324287	0.640899107108	442	501
557023	557103	0.500109837133	0.548567451008	633	456
557023	557270	0.776298372305	0.465685721208	826	416
557023	557503	1.03931172101	0.453597568138	1009	413
557023	557937	0.690495321846	0.410623814182	767	386
560993	558037	0.690495321846	0.410623814182	767	386
560993	560003	0.615374097721	0.391492533277	715	375
560993	560170	0.626648719616	0.377886325215	723	368
560993	560470	0.325628207854	0.438513324224	513	396
560993	560637	0.337162820093	0.440138497869	521	397
560993	560970	0.643569084569	0.442236417502	734	402
560993	561603	0.364577835907	0.445188236973	540	400
560993	561837	0.669773827754	0.460648459233	752	412
563496	562003	0.669773827754	0.460648459233	752	412
563496	562503	0.338568085481	0.438199731522	522	396
563496	562737	0.633082250993	0.417729327662	727	389
563496	563237	0.514040313125	0.437756653663	644	398
563496	563570	0.568277549192	0.497392966052	681	430
563496	564403	0.495219383602	0.430593930045	631	394
567133	566137	0.438326293438	0.468162206939	591	413
567133	566503	0.450185893608	0.488826607718	599	424
567133	566637	0.459169965416	0.509560695764	605	435
567133	566870	0.455929133045	0.572494676207	602	468
567133	567503	0.348389308622	0.592243253139	527	477
567133	567670	0.354432854483	0.609239183026	531	486
567133	567803	0.354855338792	0.6339901783	531	499
567133	567937	0.325645072074	0.608032132982	511	485
569368	568370	0.664242445295	0.557922735783	747	463
569368	568737	0.686231392317	0.582151076554	762	476
569368	568870	0.361329186249	0.591929660438	536	477
569368	569470	0.56618980915	0.459349355418	680	410
569368	569803	0.400814429565	0.461452450556	565	409
569368	569937	0.414274287881	0.491601621269	574	425
572772	570370	0.414274287881	0.491601621269	574	425
572772	571803	0.807864186697	0.461111315844	848	414
572772	572403	0.382480981938	0.482848567639	552	420
572772	572770	0.463247949121	0.579936148893	607	472
572772	572937	0.472679186746	0.711132597949	612	541
572772	573570	0.510539490408	0.485459252398	641	423
572772	573703	0.499492360065	0.512392919453	633	437
574073	573803	0.499492360065	0.512392919453	633	437
574073	574170	0.407825121931	0.619373504867	568	492
574073	574737	0.552284014665	0.655871518498	668	513
576275	575103	0.552284014665	0.655871518498	668	513
576275	575437	0.561268086473	0.676605606545	674	524
576275	575570	0.615065974011	0.541972114901	713	454
576275	576037	0.486812472782	0.527937893862	624	445
576275	576203	0.307481935699	0.555140420609	499	457
576275	576470	0.319341535869	0.575804821389	507	468
576275	576870	0.625235636942	0.463632534584	721	413
584283	583370	0.722345808089	0.506992156262	788	437
584283	583703	0.728609028214	0.621122988164	791	497
584283	584170	0.73903868149	0.558014789555	799	464
584283	584770	0.634609694267	0.507213695191	727	436
584283	585237	0.642423809525	0.459406565556	733	411
587019	585303	0.642423809525	0.459406565556	733	411
587019	586203	0.262886564587	0.470509207512	469	412
587019	586470	0.728689660373	0.457315947546	793	411
587019	586570	0.728129363605	0.508756704441	792	438
587019	586937	0.720380245933	0.560371679503	786	465
587019	587503	0.221646386447	0.498174590871	440	426
587019	587637	0.265104299801	0.516168509	470	436
587019	587837	0.727682197789	0.398294343431	793	380
593159	592170	0.474010407613	0.452059734394	616	405
593159	592903	0.427514471932	0.424615889965	584	390
593159	593237	0.503383168297	0.487537393279	636	424
593159	593803	0.471882351492	0.495919644069	614	428
596362	595370	0.497177128472	0.461021849825	632	410
596362	595537	0.501717912565	0.474244777919	635	417
596362	595637	0.555240175185	0.491994790613	672	427
596362	595837	0.587130977507	0.506459612383	694	435
596362	596170	0.582070212725	0.462773920876	691	412
596362	596270	0.503585978342	0.415153486537	637	386
596362	596737	0.536134573812	0.383889319552	660	370
596362	597137	0.583515794192	0.37893163422	693	368
598664	597370	0.583515794192	0.37893163422	693	368
598664	597670	0.563452093247	0.383227290516	679	370
598664	597937	0.581225244105	0.413271930328	691	386
598664	598070	0.565214845358	0.402231674016	680	380
598664	598203	0.569918123417	0.424974215676	683	392
598664	598670	0.255738059763	0.38877990537	465	369
598664	599037	0.300568739712	0.402931134439	496	377
598664	599437	0.20870650882	0.498488183572	431	426
605104	604137	0.535086795148	0.406771235746	659	382
605104	604203	0.530968495364	0.418299302927	656	388
605104	604403	0.955701724261	0.358483596864	952	362
605104	604703	0.381701010905	0.437154422517	552	396
605104	605003	0.576716958805	0.401952924948	688	380
605104	605270	0.448585635462	0.479341837785	598	419
605104	605503	0.415842047234	0.499182468489	575	429
605104	605603	0.427051671543	0.481768415	583	420
606906	606170	0.40022945129	0.427181841715	565	391
606906	606303	0.697326656027	0.389506446167	772	375
606906	606537	0.710169037275	0.383481085326	781	372
606906	607037	0.486820290068	0.444130450839	625	401
606906	607270	0.497534615195	0.481964999673	632	421
606906	607870	0.42352616732	0.443759648	581	400
608341	607937	0.42352616732	0.443759648	581	400
608341	608070	0.42770946469	0.436039426246	584	396
608341	608270	0.419968164305	0.403846958286	579	379
608341	608537	0.410886596117	0.377401102099	573	365
608341	608737	0.544095548463	0.513216689528	664	438
610676	609370	0.544095548463	0.513216689528	664	438
610676	610370	0.71144430749	0.373926628125	782	367
610676	610770	0.480646749036	0.419518830099	621	388
610676	611270	0.566425117988	0.388869371389	681	373
610676	611503	0.568220368892	0.409777677602	682	384
615181	611703	0.568220368892	0.409777677602	682	384
615181	614203	0.634032533278	0.389135643328	728	374
615181	614770	0.624293171943	0.408418775896	721	384
615181	615003	0.645307155173	0.375529435266	736	367
615181	615570	0.521123820363	0.515678110378	648	439
615181	615837	0.392772822755	0.495932121198	559	427
615181	616070	0.401529403012	0.503338750251	565	431
620419	616203	0.401529403012	0.503338750251	565	431
620419	619470	0.357064027073	0.426323228007	535	390
620419	619703	0.381473519353	0.423826963524	552	389
620419	619937	0.390132603231	0.425521824436	558	390
620419	620103	0.395851161161	0.423478527189	562	389
620419	620437	0.438334110724	0.384354763916	592	369
620419	620670	0.593077026989	0.51774377413	698	441
620419	620870	0.342345762761	0.575247323253	523	468
620419	621237	0.498322403515	0.443851701771	633	401
624090	623103	0.580111238208	0.0952123062916	694	219
624090	623203	0.587430054284	0.102653778978	699	223
624090	623403	0.601547705748	0.0870739609356	709	215
624090	623570	0.355829072937	0.353974164898	535	352
624090	624037	0.591159598199	0.40541233404	698	382
624090	624237	0.616284063927	0.444802369251	715	403
624090	624403	0.595797878672	0.424347030273	701	392
624090	624837	0.599225886515	0.456644029134	703	409
626325	625337	0.217641217615	0.347799540146	439	347
626325	625503	0.49804554895	0.259101511306	635	304
626325	625637	0.512683181103	0.273984456678	645	312
626325	625803	0.476138463735	0.408199824719	618	382
626325	625970	0.606715013843	0.389797672364	709	374
626325	626103	0.591192096992	0.407316256753	698	383
626325	626470	0.555702975575	0.434842265578	673	397
626325	626770	0.464945703646	0.595132686966	608	480
626325	626937	0.46530319037	0.616075836814	608	491
626325	627137	0.479745829764	0.619535245905	618	493
628561	627337	0.479745829764	0.619535245905	618	493
628561	628670	0.640076079139	0.406131573214	732	383
628561	628870	0.481459218862	0.467116897934	621	413
628561	628970	0.473320115673	0.495884800436	615	428
628561	629103	0.480443938991	0.491902736841	620	426
631063	630070	0.497525568261	0.228638747892	635	288
631063	630170	0.519254524939	0.237635706956	650	293
631063	630337	0.502488836665	0.266612671259	638	308
631063	630537	0.492489484985	0.27066442212	631	310
631063	630637	0.498695524811	0.297179965573	635	324
631063	630970	0.498565529639	0.28956427472	635	320
631063	631103	0.488923664683	0.314559175428	628	333
631063	631270	0.486503119424	0.341283780683	626	347
631063	631503	0.485422841967	0.362261774164	625	358
636402	632070	0.448365961197	0.382206935768	599	368
636402	635437	0.808879466568	0.436325476936	849	401
636402	635837	0.512635047737	0.43969542001	643	399
636402	636103	0.44073902141	0.525245044707	592	443
636402	636403	0.506973670106	0.529354005706	638	446
640106	637403	0.492173543989	0.504951446767	628	433
640106	639137	0.583045176516	0.519891602277	691	442
640106	639870	0.798774801223	0.51847290268	841	444
640106	640103	0.374284698449	0.424001181691	547	389
640106	640770	0.536614238421	0.496255603275	659	429
640106	640937	0.489233018041	0.501213288607	626	431
642274	641137	0.489233018041	0.501213288607	626	431
642274	641670	0.486129998128	0.487955516881	624	424
642274	642303	0.571201210919	0.331612315453	685	343
642274	642437	0.584271083719	0.338914413605	694	347
642274	643137	0.690876260429	0.180144634962	770	265
644443	643303	0.690876260429	0.180144634962	770	265
644443	643470	0.585871341865	0.348399183539	695	352
644443	643870	0.618704609185	0.418077763997	717	389
644443	644303	0.399124492326	0.36244846946	565	357
644443	644537	0.491085449245	0.60973688327	626	488
648014	645470	0.491085449245	0.60973688327	626	488
648014	647037	0.461712688561	0.574259224386	606	469
648014	647803	0.510896977132	0.506402402245	641	434
648014	647970	0.523926533852	0.595608020706	649	481
648014	648437	0.717495670637	0.307115114989	787	332
648014	648603	0.733213580247	0.301020066881	798	329
648014	648970	0.544631163724	0.376064566897	666	366
649649	649037	0.544631163724	0.376064566897	666	366
649649	649137	0.557733535317	0.385270587763	675	371
649649	649337	0.560268441175	0.533776559407	675	449
649649	650070	0.578804698847	0.439996535582	689	400
649649	650203	0.560113764496	0.440449502818	676	400
649649	650603	0.594262618112	0.418670105766	700	389
651384	650670	0.594262618112	0.418670105766	700	389
651384	652003	0.79910760644	0.453704686791	842	410
653586	652403	0.332874209057	0.525954394506	517	442
653586	652603	0.67398180663	0.538639603215	754	453
653586	652670	0.692445249429	0.524859176985	767	446
653586	653003	0.66022164189	0.575162571104	744	472
653586	653303	0.292909301132	0.544065320664	489	451
653586	653570	0.688627256069	0.469715105564	765	417
653586	654003	0.322452373068	0.505255150093	510	431
653586	654170	0.333661997377	0.487841096604	518	422
653586	654437	0.743985085673	0.426469904163	804	395
658924	657937	0.298148194453	0.429655739693	494	391
658924	658203	0.457870013694	0.433403787229	605	395
658924	658637	0.469242131968	0.425509347307	613	391
658924	659070	0.681373437579	0.466081478305	760	415
658924	659337	0.766144343947	0.376410415479	820	369
662294	661303	0.683201187277	0.488893707232	761	427
662294	661437	0.358656467933	0.519615440963	535	439
662294	661937	0.506315876959	0.575082994461	637	470
662294	662103	0.645251204521	0.62504784162	733	498
662294	662437	0.306701964665	0.509446275488	499	433
662294	663137	0.688537576977	0.380195894401	766	370
665164	664170	0.298960664279	0.477253807528	494	416
665164	664737	0.379240149566	0.545782548081	549	453
665164	665237	0.62971142345	0.473047617251	724	418
665164	666103	0.493221322653	0.482069530573	629	421
667500	666170	0.493221322653	0.482069530573	629	421
667500	666503	0.673754315079	0.525312144221	754	446
667500	667103	0.623237575993	0.515108135113	719	440
667500	667403	0.475635347266	0.547255870064	616	455
667500	668070	0.333004204229	0.533570085359	517	446
671470	668503	0.333004204229	0.533570085359	517	446
671470	670803	0.461330520331	0.467604708803	607	413
671470	671170	0.568204734319	0.577392563648	680	472
671470	671570	0.592272374449	0.386338263272	699	372
671470	672070	0.552112473766	0.39302565315	671	375
671470	672170	0.577862233848	0.384782776894	689	371
674740	673770	0.582712371299	0.584659818166	690	476
674740	674170	0.456472565593	0.351535110553	605	352
674740	674603	0.569877807338	0.506877735985	682	435
674740	674703	0.565694509968	0.514597957739	679	439
674740	674903	0.564581733717	0.533672028507	678	449
674740	675470	0.538140452047	0.248606276001	663	299
677710	676737	0.581493051736	0.344695869012	692	350
677710	677170	0.260173530191	0.480098508346	467	417
677710	678537	0.488420548215	0.453615220773	626	406
677710	678637	0.532308763165	0.412552691153	657	385
680780	678737	0.532308763165	0.412552691153	657	385
680780	679870	0.916394609484	0.330865534268	925	347
680780	680070	0.458950291151	0.412425793748	606	384
680780	680303	0.815190820059	0.384745345507	854	374
680780	681203	0.47904649089	0.410034060166	620	383
680780	681437	0.685361742191	0.44693772027	763	405
683683	683103	0.267004864371	0.458981140331	472	406
683683	683570	0.319267491349	0.318670724181	510	333
683683	684403	0.52330000985	0.306107237371	652	329
686352	685803	0.580940572254	0.312329182885	692	333
686352	686170	1.282332954	0.0286717789645	1183	193
686352	686337	0.482612311192	0.366139306857	623	360
686352	687003	0.546621407387	0.408396409391	667	383
686352	687103	0.544363356094	0.444640628213	665	402
690956	690303	0.317862225961	0.320609490528	509	334
690956	690703	0.511522271487	0.458769490777	642	409
690956	691337	0.287328555661	0.469916865742	486	412
690956	691837	0.331704252507	0.457413176824	517	406
707406	706437	0.474984141758	0.172043720992	620	258
707406	706970	0.464043554727	0.458015407969	609	408
707406	707403	0.463320763993	0.499936551297	608	430
709108	708503	0.430439363307	0.59596893417	584	480
709108	708803	0.546492641862	0.737914413341	663	556
709108	709570	0.443956401923	0.713733393332	592	542
714013	710137	0.437855675762	0.609122174996	589	487
714013	713070	0.505916844508	0.298909670119	640	325
714013	713970	0.466318470241	0.591289997906	609	478
714013	714103	0.462622654766	0.627569060361	606	497
714013	714870	0.575816039533	0.601969340754	685	485
715948	715370	0.363927860046	0.407109782705	540	380
715948	715503	0.362652589831	0.416664239906	539	385
715948	715937	0.345374738155	0.331370997772	528	340
