RecordingTimestamp	GazePointX (ADCSpx)	GazePointY (ADCSpx)	IRMarkerID	
117033	428	132	11, 13, 14, 17, 18, 29	
117067	436	135	11, 13, 14, 17, 18, 29	
117100			11, 13, 14, 17, 18, 29	
117133	242	169	11, 13, 14, 17, 18, 29	
117167	246	170	11, 13, 14, 17, 18, 29	
117200	246	171	11, 13, 14, 17, 18, 29	
117233	247	173	11, 13, 14, 17, 18, 29	
117267	248	174	11, 13, 14, 17, 18, 29	
117300	249	175	11, 13, 14, 17, 18, 29	
117333	249	176	11, 13, 14, 17, 18, 29	
117367	252	176	11, 13, 14, 17, 18, 29	
117400	175	186	11, 13, 14, 17, 18, 29	
117433	180	184	11, 13, 14, 17, 18, 29	
117467	181	184	11, 13, 14, 17, 18, 29	
117500			11, 13, 14, 17, 18, 29	
117533	179	185	11, 13, 14, 17, 18, 29	
117567			11, 13, 14, 17, 18, 29	
117600			11, 14, 17, 18, 29	
117633			11, 13, 14, 17, 18, 29	
117667			11, 13, 14, 17, 18, 29	
117700	375	155	11, 13, 14, 17, 18, 29	
117733	378	150	11, 13, 14, 17, 18, 29	
117767	381	155	11, 13, 14, 17, 18, 29	
117800	380	154	11, 13, 14, 17, 18, 29	
117833	381	156	11, 13, 14, 17, 18, 29	
117867	381	156	11, 13, 14, 17, 18, 29	
117900	382	158	11, 13, 14, 17, 18, 29	
117933	384	157	11, 13, 14, 17, 18, 29	
117967	385	160	11, 13, 14, 17, 18, 29	
118000	386	160	11, 13, 14, 17, 18, 29	
118033	386	160	11, 13, 14, 17, 18, 29	
118067	387	161	11, 13, 14, 17, 18, 29	
118100	388	161	11, 13, 14, 17, 18, 29	
118133	384	154	11, 13, 14, 17, 18, 29	
118167	416	108	11, 13, 14, 17, 18, 29	
118200	419	109	11, 13, 14, 17, 18, 29	
118233	420	110	11, 13, 14, 17, 18, 29	
118267	422	110	11, 13, 14, 17, 18, 29	
118300	424	112	11, 13, 14, 17, 18, 29	
118333	424	112	11, 13, 14, 17, 18, 29	
118367	424	111	11, 13, 14, 17, 18, 29	
118400	426	112	11, 13, 14, 17, 18, 29	
118433	426	113	11, 13, 14, 17, 18, 29	
118467	426	113	11, 13, 14, 17, 18, 29	
118500	427	113	11, 13, 14, 17, 18, 29	
118533	426	113	11, 13, 14, 17, 18, 29	
118567	427	113	11, 13, 14, 17, 18, 29	
118600	426	113	11, 13, 14, 17, 18, 29	
118633	426	113	11, 13, 14, 17, 18, 29	
118667	510	101	11, 13, 14, 17, 18, 29	
118700	490	90	11, 13, 14, 17, 18, 29	
118733	494	93	11, 13, 14, 17, 18, 29	
118767	494	94	11, 13, 14, 17, 18, 29	
118800	494	94	11, 13, 14, 17, 18, 29	
118833	495	94	11, 14, 17, 18, 29	
118867	495	94	11, 13, 14, 17, 18, 29	
118900	495	93	11, 13, 14, 17, 18, 29	
118933	496	94	11, 13, 14, 17, 18, 29	
118967	496	94	11, 13, 14, 17, 18, 29	
119000	496	95	11, 13, 14, 17, 18, 29	
119033	497	96	11, 13, 14, 17, 18, 29	
119067	497	97	11, 13, 14, 17, 18, 29	
119100	497	97	11, 13, 14, 17, 18, 29	
119133	497	97	11, 13, 14, 17, 18, 29	
119167	496	97	11, 13, 14, 17, 18, 29	
119200	496	97	11, 13, 14, 17, 18, 29	
119233	497	97	11, 13, 14, 17, 18, 29	
119267	495	96	11, 13, 14, 17, 18, 29	
119300	495	97	11, 13, 14, 17, 18, 29	
119333	493	97	11, 13, 14, 17, 18, 29	
119367	491	99	11, 13, 14, 17, 18, 29	
119400	481	104	11, 13, 14, 17, 18, 29	
119433			11, 13, 14, 17, 18, 29	
119467			11, 13, 14, 17, 18, 29	
119500	439	265	11, 13, 14, 17, 18, 29	
119533	475	107	11, 13, 14, 17, 18, 29	
119567	480	108	11, 13, 14, 17, 18, 29	
119600	481	105	11, 13, 14, 17, 18, 29	
119633	483	105	11, 13, 14, 17, 18, 29	
119667	484	105	11, 13, 14, 17, 18, 29	
119700	482	105	11, 13, 14, 17, 18, 29	
119733	481	106	11, 13, 14, 17, 18, 29	
119767	483	107	11, 13, 14, 17, 18, 29	
119800	481	106	11, 13, 14, 17, 18, 29	
119833	487	115	11, 13, 14, 17, 18, 29	
119867	389	121	11, 13, 14, 17, 18, 29	
119900	388	121	11, 13, 14, 17, 18, 29	
119933	388	120	11, 13, 14, 17, 18, 29	
119967	390	121	11, 13, 14, 17, 18, 29	
120000	392	122	11, 13, 14, 17, 18, 29	
120033	392	123	11, 13, 14, 17, 18, 29	
120067	393	123	11, 13, 14, 17, 18, 29	
120100	392	123	11, 13, 14, 17, 18, 29	
120133	392	123	11, 13, 14, 17, 18, 29	
120167	393	124	11, 13, 14, 17, 18, 29	
120200	393	125	11, 13, 14, 17, 18, 29	
120233	394	125	11, 13, 14, 17, 18, 29	
120267	395	125	11, 13, 14, 17, 18, 29	
120300	395	126	11, 13, 14, 17, 18, 29	
120333	395	127	11, 13, 14, 17, 18, 29	
120367	398	128	11, 13, 14, 17, 18, 29	
120400			11, 13, 14, 17, 18, 29	
120433	200	149	11, 13, 14, 17, 18, 29	
120467	204	148	11, 13, 14, 17, 18, 29	
120500	207	151	11, 13, 14, 17, 18, 29	
120533	210	152	11, 13, 14, 17, 18, 29	
120567	210	152	11, 13, 14, 17, 18, 29	
120600	212	154	11, 13, 14, 17, 18, 29	
120633	214	155	11, 13, 14, 17, 18, 29	
120667	212	154	11, 13, 14, 17, 18, 29	
120700	213	154	11, 13, 14, 17, 18, 29	
120733	215	156	11, 13, 14, 17, 18, 29	
120767	215	156	11, 13, 14, 17, 18, 29	
120800	216	157	11, 13, 14, 17, 18, 29	
120833	215	156	11, 13, 14, 17, 18, 29	
120867	212	156	11, 13, 14, 17, 18, 29	
120900			11, 13, 14, 17, 18, 29	
120933	326	156	11, 13, 14, 17, 18, 29	
120967	328	157	11, 13, 14, 17, 18, 29	
121000	328	158	11, 13, 14, 17, 18, 29	
121033	326	158	11, 13, 14, 17, 18, 29	
121067	327	159	11, 13, 14, 17, 18, 29	
121100	328	159	11, 13, 14, 17, 18, 29	
121133	330	160	11, 13, 14, 17, 18, 29	
121167	330	161	11, 13, 14, 17, 18, 29	
121200	332	161	11, 13, 14, 17, 18, 29	
121233	332	161	11, 13, 14, 17, 18, 29	
121267	333	162	11, 13, 14, 17, 18, 29	
121300	334	162	11, 13, 14, 17, 18, 29	
121333	334	162	11, 13, 14, 17, 18, 29	
121367	334	162	11, 13, 14, 17, 18, 29	
121400	334	163	11, 13, 14, 17, 18, 29	
121433	334	163	11, 13, 14, 17, 18, 29	
121467	333	164	11, 13, 14, 17, 18, 29	
121500	330	164	11, 13, 14, 17, 18, 29	
121533	324	159	11, 13, 14, 17, 18, 29	
121567			11, 13, 14, 17, 18, 29	
121600			11, 14, 17, 18, 29	
121633			11, 14, 17, 18, 29	
121667	225	161	11, 13, 14, 17, 18, 29	
121700	228	159	11, 13, 14, 17, 18, 29	
121733	230	159	11, 13, 14, 17, 18, 29	
121767	230	159	11, 13, 14, 17, 18, 29	
121800	233	163	11, 14, 17, 18, 29	
121833	235	164	11, 13, 14, 17, 18, 29	
121867	237	164	11, 13, 14, 17, 18, 29	
121900	239	166	11, 13, 14, 17, 18, 29	
121933	240	166	11, 13, 14, 17, 18, 29	
121967	239	166	11, 13, 14, 17, 18, 29	
122000	239	165	11, 13, 14, 17, 18, 29	
122033	239	165	11, 13, 14, 17, 18, 29	
122067	239	166	11, 13, 14, 17, 18, 29	
122100	243	165	11, 13, 14, 17, 18, 29	
122133	179	177	11, 13, 14, 17, 18, 29	
122167	181	176	11, 13, 14, 17, 18, 29	
122200	184	176	11, 13, 14, 17, 18, 29	
122233	186	180	11, 13, 14, 17, 18, 29	
122267	190	182	11, 13, 14, 17, 18, 29	
122300	191	184	11, 13, 14, 17, 18, 29	
122333	191	184	11, 13, 14, 17, 18, 29	
122367	189	183	11, 13, 14, 17, 18, 29	
122400	190	185	11, 14, 17, 18, 29	
122433			11, 13, 14, 17, 18, 29	
122467	192	188	11, 13, 14, 17, 18, 29	
122500	193	188	11, 13, 14, 17, 18, 29	
122533	192	189	11, 13, 14, 17, 18, 29	
122567	193	189	11, 13, 14, 17, 18, 29	
122600	192	191	11, 13, 14, 17, 18, 29	
122633	192	205	11, 13, 14, 17, 18, 29	
122667	195	206	11, 13, 14, 17, 18, 29	
122700	197	207	11, 13, 14, 17, 18, 29	
122733	197	205	11, 13, 14, 17, 18, 29	
122767	197	205	11, 13, 14, 17, 18, 29	
122800	196	203	11, 13, 14, 17, 18, 29	
122833	196	203	11, 13, 14, 17, 18, 29	
122867	196	203	11, 13, 14, 17, 18, 29	
122900	198	203	11, 13, 14, 17, 18, 29	
122933	197	204	11, 13, 14, 17, 18, 29	
122967	198	207	11, 13, 14, 17, 18, 29	
123000	197	204	11, 13, 14, 17, 18, 29	
123033	195	202	11, 13, 14, 17, 18, 29	
123067	196	203	11, 13, 14, 17, 18, 29	
123100	196	202	11, 13, 14, 17, 18, 29	
123133	198	204	11, 13, 14, 17, 18, 29	
123167	197	204	11, 13, 14, 17, 18, 29	
123200	196	203	11, 13, 14, 17, 18, 29	
123233	197	204	11, 13, 14, 17, 18, 29	
123267	196	203	11, 13, 14, 17, 18, 29	
123300	197	203	11, 13, 14, 17, 18, 29	
123333	197	203	11, 13, 14, 17, 18, 29	
123367	196	202	11, 13, 14, 17, 18, 29	
123400	197	202	11, 13, 14, 17, 18, 29	
123433	197	202	11, 13, 14, 17, 18, 29	
123467	197	202	11, 13, 14, 17, 18, 29	
123500	201	207	11, 13, 14, 17, 18, 29	
123533	201	207	11, 13, 14, 17, 18, 29	
123567	200	206	11, 13, 14, 17, 18, 29	
123600	198	201	11, 13, 14, 17, 18, 29	
123633	198	201	11, 13, 14, 17, 18, 29	
123667	201	203	11, 13, 14, 17, 18, 29	
123700	200	204	11, 13, 14, 17, 18, 29	
123733	198	202	11, 13, 14, 17, 18, 29	
123767	198	203	11, 13, 14, 17, 18, 29	
123800	199	203	11, 13, 14, 17, 18, 29	
123833	199	203	11, 13, 14, 17, 18, 29	
123867	199	203	11, 13, 14, 17, 18, 29	
123900	198	203	11, 13, 14, 17, 18, 29	
123933	199	203	11, 13, 14, 17, 18, 29	
123967	198	204	11, 13, 14, 17, 18, 29	
124000	200	205	11, 13, 14, 17, 18, 29	
124033	199	204	11, 13, 14, 17, 18, 29	
124067	200	204	11, 13, 14, 17, 18, 29	
124100	200	204	11, 13, 14, 17, 18, 29	
124133	200	205	11, 13, 14, 17, 18, 29	
124167	201	205	11, 13, 14, 17, 18, 29	
124200	230	208	11, 13, 14, 17, 18, 29	
124233	249	202	11, 13, 14, 17, 18, 29	
124267	252	203	11, 13, 14, 17, 18, 29	
124300	252	205	11, 13, 14, 17, 18, 29	
124333	253	206	11, 13, 14, 17, 18, 29	
124367	255	208	11, 13, 14, 17, 18, 29	
124400	257	209	11, 13, 14, 17, 18, 29	
124433	256	208	11, 13, 14, 17, 18, 29	
124467	256	208	11, 13, 14, 17, 18, 29	
124500	258	208	11, 13, 14, 17, 18, 29	
124533	259	208	11, 13, 14, 17, 18, 29	
124567	259	208	11, 13, 14, 17, 18, 29	
124600	260	208	11, 13, 14, 17, 18, 29	
124633	259	208	11, 13, 14, 17, 18, 29	
124667	261	209	11, 13, 14, 17, 18, 29	
124700	260	207	11, 13, 14, 17, 18, 29	
124733	260	207	11, 13, 14, 17, 18, 29	
124767	257	205	11, 13, 14, 17, 18, 29	
124800	249	198	11, 13, 14, 17, 18, 29	
124833			11, 13, 14, 17, 18, 29	
124867			11, 13, 14, 17, 18, 29	
124900	217	322	11, 13, 14, 17, 18, 29	
124933	244	198	11, 13, 14, 17, 18, 29	
124967	248	197	11, 13, 14, 17, 18, 29	
125000	250	200	11, 13, 14, 17, 18, 29	
125033	252	201	11, 13, 14, 17, 18, 29	
125067	254	202	11, 13, 14, 17, 18, 29	
125100	255	201	11, 13, 14, 17, 18, 29	
125133	260	203	11, 13, 14, 17, 18, 29	
125167	187	200	11, 13, 14, 17, 18, 29	
125200	192	200	11, 13, 14, 17, 18, 29	
125233	194	201	11, 13, 14, 17, 18, 29	
125267	193	202	11, 13, 14, 17, 18, 29	
125300	195	203	11, 13, 14, 17, 18, 29	
125333	194	202	11, 13, 14, 17, 18, 29	
125367	195	203	11, 13, 14, 17, 18, 29	
125400	164	212	11, 13, 14, 17, 18, 29	
125433	166	211	11, 13, 14, 17, 18, 29	
125467	167	210	11, 13, 14, 17, 18, 29	
125500	171	215	11, 13, 14, 17, 18, 29	
125533	170	214	11, 13, 14, 17, 18, 29	
125567	171	215	11, 13, 14, 17, 18, 29	
125600	182	204	11, 13, 14, 17, 18, 29	
125633	230	208	11, 13, 14, 17, 18, 29	
125667	233	209	11, 13, 14, 17, 18, 29	
125700	234	209	11, 13, 14, 17, 18, 29	
125733	236	209	11, 13, 14, 17, 18, 29	
125767	237	210	11, 13, 14, 17, 18, 29	
125800	239	211	11, 13, 14, 17, 18, 29	
125833	241	213	11, 13, 14, 17, 18, 29	
125867	240	212	11, 13, 14, 17, 18, 29	
125900	243	212	11, 13, 14, 17, 18, 29	
125933	243	213	11, 13, 14, 17, 18, 29	
125967	236	213	11, 13, 14, 17, 18, 29	
126000	252	177	11, 13, 14, 17, 18, 29	
126033	254	178	11, 13, 14, 17, 18, 29	
126067	257	178	11, 13, 14, 17, 18, 29	
126100	258	178	11, 13, 14, 17, 18, 29	
126133	258	178	11, 13, 14, 17, 18, 29	
126167	260	179	11, 13, 14, 17, 18, 29	
126200	259	179	11, 13, 14, 17, 18, 29	
126233	261	180	11, 13, 14, 17, 18, 29	
126267	261	179	11, 13, 14, 17, 18, 29	
126300	262	181	11, 13, 14, 17, 18, 29	
126333	262	181	11, 13, 14, 17, 18, 29	
126367	261	181	11, 13, 14, 17, 18, 29	
126400	257	182	11, 13, 14, 17, 18, 29	
126433	254	186	11, 13, 14, 17, 18, 29	
126467	254	182	11, 13, 14, 17, 18, 29	
126500			11, 13, 14, 17, 18, 29	
126533			11, 13, 14, 17, 18, 29	
126567			11, 13, 14, 17, 18, 29	
126600	263	304	11, 13, 14, 17, 18, 29	
126633	239	301	11, 13, 14, 17, 18, 29	
126667	247	302	11, 13, 14, 17, 18, 29	
126700	253	299	11, 13, 14, 17, 18, 29	
126733	257	301	11, 13, 14, 17, 18, 29	
126767	283	262	11, 13, 14, 17, 18, 29	
126800	263	168	11, 13, 14, 17, 18, 29	
126833	271	172	11, 13, 14, 17, 18, 29	
126867	275	174	11, 13, 14, 17, 18, 29	
126900	275	174	11, 13, 14, 17, 18, 29	
126933	275	176	11, 13, 14, 17, 18, 29	
126967	275	176	11, 13, 14, 17, 18, 29	
127000			11, 13, 14, 17, 18, 29	
127033	124	239	11, 13, 14, 17, 18, 29	
127067	96	291	11, 13, 14, 17, 18, 29	
127100	94	290	11, 13, 14, 17, 18, 29	
127133	97	293	11, 13, 14, 17, 18, 29	
127167	101	299	11, 13, 14, 17, 18, 29	
127200	102	300	11, 13, 14, 17, 18, 29	
127233			11, 13, 14, 17, 18, 29	
127267	259	165	11, 13, 14, 17, 18, 29	
127300	242	145	11, 13, 14, 17, 18, 29	
127333	244	144	11, 13, 14, 17, 18, 29	
127367	246	146	11, 13, 14, 17, 18, 29	
127400	247	146	11, 13, 14, 17, 18, 29	
127433	250	150	11, 13, 14, 17, 18, 29	
127467	252	151	11, 13, 14, 17, 18, 29	
127500	256	153	11, 13, 14, 17, 18, 29	
127533	243	166	11, 13, 14, 17, 18, 29	
127567	201	160	11, 13, 14, 17, 18, 29	
127600	202	161	11, 13, 14, 17, 18, 29	
127633	206	167	11, 13, 14, 17, 18, 29	
127667	208	168	11, 13, 14, 17, 18, 29	
127700	208	169	11, 13, 14, 17, 18, 29	
127733	209	169	11, 13, 14, 17, 18, 29	
127767	210	169	11, 13, 14, 17, 18, 29	
127800	210	169	11, 13, 14, 17, 18, 29	
127833	243	152	11, 13, 14, 17, 18, 29	
127867	238	149	11, 13, 14, 17, 18, 29	
127900	240	150	11, 13, 14, 17, 18, 29	
127933	240	150	11, 13, 14, 17, 18, 29	
127967	242	152	11, 13, 14, 17, 18, 29	
128000	243	152	11, 13, 14, 17, 18, 29	
128033	243	152	11, 13, 14, 17, 18, 29	
128067	244	154	11, 13, 14, 17, 18, 29	
128100	244	153	11, 13, 14, 17, 18, 29	
128133	245	154	11, 13, 14, 17, 18, 29	
128167	245	154	11, 13, 14, 17, 18, 29	
128200	245	154	11, 13, 14, 17, 18, 29	
128233	245	155	11, 13, 14, 17, 18, 29	
128267	242	154	11, 13, 14, 17, 18, 29	
128300	260	153	11, 13, 14, 17, 18, 29	
128333			11, 13, 14, 17, 18, 29	
128367			11, 13, 14, 17, 18, 29	
128400	205	334	11, 13, 14, 17, 18, 29	
128433	254	160	11, 13, 14, 17, 18, 29	
128467	253	151	11, 13, 14, 17, 18, 29	
128500	256	156	11, 13, 14, 17, 18, 29	
128533	260	157	11, 13, 14, 17, 18, 29	
128567	262	158	11, 13, 14, 17, 18, 29	
128600	263	157	11, 13, 14, 17, 18, 29	
128633	264	158	11, 13, 14, 17, 18, 29	
128667	267	160	11, 13, 14, 17, 18, 29	
128700	268	160	11, 13, 14, 17, 18, 29	
128733	268	182	11, 13, 14, 17, 18, 29	
128767	278	196	11, 13, 14, 17, 18, 29	
128800	278	196	11, 13, 14, 17, 18, 29	
128833	281	197	11, 13, 14, 17, 18, 29	
128867	282	197	11, 13, 14, 17, 18, 29	
128900	282	197	11, 13, 14, 17, 18, 29	
128933	281	198	11, 13, 14, 17, 18, 29	
128967	283	199	11, 13, 14, 17, 18, 29	
129000	282	198	11, 13, 14, 17, 18, 29	
129033	282	199	11, 13, 14, 17, 18, 29	
129067	283	200	11, 13, 14, 17, 18, 29	
129100	282	201	11, 13, 14, 17, 18, 29	
129133	302	151	11, 13, 14, 17, 18, 29	
129167	291	152	11, 13, 14, 17, 18, 29	
129200	291	152	11, 13, 14, 17, 18, 29	
129233	294	154	11, 13, 14, 17, 18, 29	
129267	293	153	11, 13, 14, 17, 18, 29	
129300	295	154	11, 13, 14, 17, 18, 29	
129333	293	153	11, 13, 14, 17, 18, 29	
129367	294	154	11, 13, 14, 17, 18, 29	
129400	294	155	11, 13, 14, 17, 18, 29	
129433	296	156	11, 13, 14, 17, 18, 29	
129467	297	155	11, 13, 14, 17, 18, 29	
129500	300	157	11, 13, 14, 17, 18, 29	
129533	301	159	11, 13, 14, 17, 18, 29	
129567	302	159	11, 13, 14, 17, 18, 29	
129600	302	159	11, 13, 14, 17, 18, 29	
129633	302	159	11, 13, 14, 17, 18, 29	
129667	300	158	11, 13, 14, 17, 18, 29	
129700	300	159	11, 13, 14, 17, 18, 29	
129733	301	160	11, 13, 14, 17, 18, 29	
129767	299	158	11, 13, 14, 17, 18, 29	
129800	299	158	11, 13, 14, 17, 18, 29	
129833	299	158	11, 13, 14, 17, 18, 29	
129867	299	158	11, 13, 14, 17, 18, 29	
129900	296	158	11, 13, 14, 17, 18, 29	
129933	289	155	11, 13, 14, 17, 18, 29	
129967			11, 13, 14, 17, 18, 29	
130000			11, 13, 14, 17, 18, 29	
130033			11, 13, 14, 17, 18, 29	
130067	282	151	11, 13, 14, 17, 18, 29	
130100	287	156	11, 13, 14, 17, 18, 29	
130133	284	152	11, 13, 14, 17, 18, 29	
130167	287	151	11, 13, 14, 17, 18, 29	
130200	291	156	11, 13, 14, 17, 18, 29	
130233	292	156	11, 13, 14, 17, 18, 29	
130267	291	155	11, 13, 14, 17, 18, 29	
130300	291	155	11, 13, 14, 17, 18, 29	
130333	292	155	11, 13, 14, 17, 18, 29	
130367	291	154	11, 13, 14, 17, 18, 29	
130400	293	154	11, 13, 14, 17, 18, 29	
130433	291	154	11, 13, 14, 17, 18, 29	
130467	292	154	11, 13, 14, 17, 18, 29	
130500	293	154	11, 13, 14, 17, 18, 29	
130533	293	155	11, 13, 14, 17, 18, 29	
130567	294	156	11, 13, 14, 17, 18, 29	
130600	293	155	11, 13, 14, 17, 18, 29	
130633	311	157	11, 13, 14, 17, 18, 29	
130667	313	158	11, 13, 14, 17, 18, 29	
130700	314	159	11, 13, 14, 17, 18, 29	
130733	315	160	11, 13, 14, 17, 18, 29	
130767	318	162	11, 13, 14, 17, 18, 29	
130800	317	162	11, 13, 14, 17, 18, 29	
130833	319	164	11, 13, 14, 17, 18, 29	
130867	342	166	11, 13, 14, 17, 18, 29	
130900	405	163	11, 13, 14, 17, 18, 29	
130933	401	163	11, 13, 14, 17, 18, 29	
130967	402	164	11, 13, 14, 17, 18, 29	
131000	405	166	11, 13, 14, 17, 18, 29	
131033	405	166	11, 13, 14, 17, 18, 29	
131067	408	168	11, 13, 14, 17, 18, 29	
131100	407	168	11, 13, 14, 17, 18, 29	
131133	408	169	11, 13, 14, 17, 18, 29	
131167	409	169	11, 13, 14, 17, 18, 29	
131200	409	169	11, 13, 14, 17, 18, 29	
131233	411	170	11, 13, 14, 17, 18, 29	
131267	410	169	11, 13, 14, 17, 18, 29	
131300	411	170	11, 13, 14, 17, 18, 29	
131333	335	170	11, 13, 14, 17, 18, 29	
131367	311	183	11, 13, 14, 17, 18, 29	
131400	310	182	11, 13, 14, 17, 18, 29	
131433	313	184	11, 13, 14, 17, 18, 29	
131467	314	184	11, 13, 14, 17, 18, 29	
131500	315	185	11, 13, 14, 17, 18, 29	
131533	317	186	11, 13, 14, 17, 18, 29	
131567	319	189	11, 13, 14, 17, 18, 29	
131600	324	192	11, 13, 14, 17, 18, 29	
131633	332	194	11, 13, 14, 17, 18, 29	
131667	333	194	11, 13, 14, 17, 18, 29	
131700	333	196	11, 13, 14, 17, 18, 29	
131733	334	196	11, 13, 14, 17, 18, 29	
131767	336	196	11, 13, 14, 17, 18, 29	
131800	337	196	11, 13, 14, 18, 29	
131833	339	197	11, 13, 14, 17, 18, 29	
131867	337	195	11, 13, 14, 17, 18, 29	
131900	338	196	11, 13, 14, 17, 18, 29	
131933	340	196	11, 13, 14, 17, 18, 29	
131967	342	195	11, 13, 14, 17, 18, 29	
132000	330	186	11, 13, 14, 17, 18, 29	
132033			11, 13, 14, 17, 18, 29	
132067			11, 13, 14, 17, 18, 29	
132100			11, 13, 14, 17, 18, 29	
132133	341	198	11, 13, 14, 17, 18, 29	
132167	327	180	11, 13, 14, 17, 18, 29	
132200	330	180	11, 13, 14, 17, 18, 29	
132233	334	181	11, 13, 14, 17, 18, 29	
132267	335	181	11, 13, 14, 17, 18, 29	
132300	336	182	11, 13, 14, 17, 18, 29	
132333	337	182	11, 13, 14, 17, 18, 29	
132367	338	183	11, 13, 14, 17, 18, 29	
132400	337	182	11, 13, 14, 17, 18, 29	
132433	384	183	11, 13, 14, 17, 18, 29	
132467	376	180	11, 13, 14, 17, 18, 29	
132500	378	181	11, 13, 14, 17, 18, 29	
132533	377	181	11, 13, 14, 17, 18, 29	
132567	378	182	11, 13, 14, 17, 18, 29	
132600	379	184	11, 13, 14, 17, 18, 29	
132633	378	184	11, 13, 14, 17, 18, 29	
132667	379	186	11, 13, 14, 17, 18, 29	
132700	347	195	11, 13, 14, 17, 18, 29	
132733	308	206	11, 13, 14, 17, 18, 29	
132767	307	204	11, 13, 14, 17, 18, 29	
132800	310	206	11, 13, 14, 17, 18, 29	
132833	310	206	11, 13, 14, 17, 18, 29	
132867	312	207	11, 13, 14, 17, 18, 29	
132900	313	208	11, 13, 14, 17, 18, 29	
132933	315	210	11, 13, 14, 17, 18, 29	
132967	308	208	11, 13, 14, 17, 18, 29	
133000	364	180	11, 13, 14, 17, 18, 29	
133033	363	186	11, 13, 14, 17, 18, 29	
133067	363	184	11, 13, 14, 17, 18, 29	
133100	366	187	11, 13, 14, 17, 18, 29	
133133	366	187	11, 13, 14, 17, 18, 29	
133167	367	188	11, 13, 14, 17, 18, 29	
133200	369	188	11, 13, 14, 17, 18, 29	
133233			11, 13, 14, 17, 18, 29	
133267	317	206	11, 13, 14, 17, 18, 29	
133300	318	207	11, 13, 14, 17, 18, 29	
133333	319	207	11, 13, 14, 17, 18, 29	
133367	321	208	11, 13, 14, 17, 18, 29	
133400	322	209	11, 13, 14, 17, 18, 29	
133433	294	195	11, 13, 14, 18, 29	
133467	165	152	11, 13, 14, 17, 18, 29	
133500	122	140	11, 13, 14, 17, 18, 29	
133533	128	143	11, 13, 14, 17, 18, 29	
133567			11, 13, 14, 17, 18, 29	
133600			11, 13, 14, 17, 18, 29	
133633			11, 13, 14, 17, 18, 29	
133667	334	189	11, 13, 14, 17, 18, 29	
133700	331	189	11, 13, 14, 17, 18, 29	
133733	331	188	11, 13, 14, 17, 18, 29	
133767	332	189	11, 13, 14, 17, 18, 29	
133800	334	190	11, 13, 14, 17, 18, 29	
133833	335	193	11, 13, 14, 17, 18, 29	
133867	337	194	11, 13, 14, 17, 18, 29	
133900	337	195	11, 13, 14, 18, 29	
133933	339	195	11, 13, 14, 17, 18, 29	
133967	340	195	11, 13, 14, 17, 18, 29	
134000	339	196	11, 13, 14, 17, 18, 29	
134033	344	175	11, 13, 14, 17, 18, 29	
134067			11, 13, 14, 18, 29	
134100			11, 13, 14, 17, 18, 29	
134133	331	322	11, 13, 14, 17, 18, 29	
134167	341	176	11, 13, 14, 17, 18, 29	
134200	343	172	11, 13, 14, 18, 29	
134233	344	173	11, 13, 14, 17, 18, 29	
134267	346	174	11, 13, 14, 17, 18, 29	
134300	347	175	11, 13, 14, 18, 29	
134333	348	175	11, 13, 14, 17, 18, 29	
134367	351	176	11, 13, 14, 18, 29	
134400	333	199	11, 13, 14, 17, 18, 29	
134433	335	196	11, 13, 14, 17, 18, 29	
134467	336	197	11, 13, 14, 18, 29	
134500	338	200	11, 13, 14, 17, 18, 29	
134533	338	200	11, 13, 14, 17, 18, 29	
134567	338	201	11, 13, 14, 17, 18, 29	
134600	339	201	11, 13, 14, 17, 18, 29	
134633	339	200	11, 13, 14, 18, 29	
134667	342	200	11, 13, 14, 17, 18, 29	
134700	305	194	11, 13, 14, 18, 29	
134733	309	195	11, 13, 14, 17, 18, 29	
134767	311	196	11, 13, 14, 17, 18, 29	
134800	312	196	11, 13, 14, 17, 18, 29	
134833	311	196	11, 13, 14, 17, 18, 29	
134867	313	198	11, 13, 14, 17, 18, 29	
134900	313	198	11, 13, 14, 17, 18, 29	
134933	310	199	11, 13, 14, 17, 18, 29	
134967	335	178	11, 13, 14, 17, 18, 29	
135000	334	178	11, 13, 14, 17, 18, 29	
135033	336	178	11, 13, 14, 17, 18, 29	
135067	336	178	11, 13, 14, 17, 18, 29	
135100	335	177	11, 13, 14, 17, 18, 29	
135133	336	177	11, 13, 14, 17, 18, 29	
135167	335	177	11, 13, 14, 17, 18, 29	
135200	337	178	11, 13, 14, 17, 18, 29	
135233	337	178	11, 13, 14, 17, 18, 29	
135267	335	174	11, 13, 14, 17, 18, 29	
135300	262	107	11, 13, 14, 17, 18, 29	
135333	264	109	11, 13, 14, 17, 18, 29	
135367	267	110	11, 13, 14, 17, 18, 29	
135400	269	114	11, 13, 14, 17, 18, 29	
135433	271	114	11, 13, 14, 17, 18, 29	
135467	273	116	11, 13, 14, 17, 18, 29	
135500	261	109	11, 13, 14, 17, 18, 29	
135533	350	150	11, 13, 14, 17, 18, 29	
135567	347	151	11, 13, 14, 17, 18, 29	
135600	351	156	11, 13, 14, 18, 29	
135633	352	158	11, 13, 14, 17, 18, 29	
135667	353	161	11, 13, 14, 18, 29	
135700	344	161	11, 13, 14, 17, 18, 29	
135733	24	405	11, 13, 14, 18, 29	
135767			11, 13, 14, 17, 18, 29	
135800	235	134	11, 13, 14, 18, 29	
135833	333	163	11, 13, 14, 17, 18, 29	
135867	339	161	11, 13, 14, 18, 29	
